seller_id;order_count;avg_price;avg_tech_price;total_sales;tech_sales;total_monthly;tech_ratio
01fdefa7697d26ad920e9e0346d4bd1b;129;113.90404670657092;NULL;14921.430118560791;0;596.8572047424317;0
0241d4d5d36f10f80c644447315af0bd;238;127.63292725105596;NULL;31397.700103759766;0;1255.9080041503905;0
0249d282d911d23cb8b869ab49c99f53;11;35.72727272727273;NULL;393;0;15.72;0
024b564ae893ce8e9bfa02c10a401ece;2;88.30000114440918;NULL;706.4000091552734;0;28.256000366210937;0
028872bfa080090a9d0abd4f1af168f8;1;23.5;NULL;70.5;0;2.82;0
02a2272692e13558373c66db98f05e2e;1;29.989999771118164;NULL;29.989999771118164;0;1.1995999908447266;0
02b72cdeb9cfcc429f1af6f4e3f3b737;4;130.6624984741211;NULL;522.6499938964844;0;20.905999755859376;0
02c988090b766852e088c69d7fb3b551;13;95.21470462574678;NULL;1618.6499786376953;0;64.74599914550781;0
02d35243ea2e497335cd0f076b45675d;14;362.125;NULL;5794;0;231.76;0
02dcd3e8e25bee036e32512bcf175493;14;87.75882317038143;NULL;1491.8999938964844;0;59.67599975585937;0
02ecc2a19303f05e59ce133fd923fff7;21;219.34124914805093;NULL;5264.189979553223;0;210.5675991821289;0
02f5837340d7eb4f653d676c7256523a;30;129.43500264485678;NULL;3883.050079345703;0;155.32200317382814;0
02f623a8eb246f3c5f7c2f96462654e6;44;144.95454545454547;NULL;6378;0;255.12;0
0307f7565ff85b299b6e5ef162b1b1a9;6;785.3166666030884;916.5;4711.89999961853;3666;188.4759999847412;0.7780300940802638
0336182e1b3e92f029d5354832045fdf;1;14.899999618530273;NULL;29.799999237060547;0;1.191999969482422;0
034b9387752bfa309f350a70cd45ffa3;8;12;NULL;96;0;3.84;0
038b75b729c8a9a04b0d07cba7eabe86;2;233.5;NULL;467;0;18.68;0
039b29ff3b3473435d0cd59040575de9;9;12.76666651831733;NULL;114.89999866485596;0;4.5959999465942385;0
039e6ad9dae79614493083e241147386;5;2585;NULL;12925;0;517;0
03a2a6dcbe45d639c4dc2a0d24769c40;9;119.82333374023438;NULL;1078.4100036621094;0;43.13640014648438;0
03bd479e1d9484cdb14104d3023f7321;3;119.9000015258789;NULL;359.7000045776367;0;14.388000183105468;0
0417b067eeab773d2f7061a726dc477f;13;143.0138455904447;NULL;1859.1799926757812;0;74.36719970703125;0
042573af89b6d931f672efaf789d8358;3;137.82667032877603;NULL;413.4800109863281;0;16.539200439453126;0
04308b1ee57b6625f47df1d56f00eedf;94;639.6872546419185;NULL;60130.60193634033;0;2405.224077453613;0
0432ead42b6c8a0bdf68154add917fdf;83;87.1511376987804;38.23333485921224;7669.300117492676;114.70000457763672;306.77200469970705;0.014955732963953377
044668ccd5316b12a7cf0d54a156e3e9;3;34.45000076293945;NULL;137.8000030517578;0;5.5120001220703125;0
04843805947f0fc584fc1969b6e50fe7;1;700;NULL;1400;0;56;0
048c2757535328e0d7dac690ad3c0aae;51;181.66234887814988;NULL;9264.779792785645;0;370.5911917114258;0
04aa0a1c5ce6b222003403a3e11c3cc0;11;324.5882352941176;NULL;5518;0;220.72;0
04aba03279157f6d4e0fe8ccaf21963c;16;160.99374961853027;NULL;2575.8999938964844;0;103.03599975585938;0
04e38a233f726ef161074ab1c9b0399a;23;48.29285723822458;NULL;1352.200002670288;0;54.08800010681152;0
04ee0ec01589969663ba5967c0e0bdc0;1;289.489990234375;NULL;289.489990234375;0;11.579599609375;0
04fdea0c111866e6cf812f1570d6b5bd;9;106.66666666666667;106.66666666666667;960;960;38.4;1
0509040ea3fe50071181bbc359eb7738;89;38.14234681032142;NULL;3737.949987411499;0;149.51799949645996;0
052577151711aec5c744fe12e66db3e1;4;687;NULL;2748;0;109.92;0
054694fa03fe82cec4b7551487331d74;21;453.77727300470525;283.85714285714283;9983.100006103516;1987;399.3240002441406;0.19903637134609273
056b4ada5bbc2c50cc7842547dda6b51;65;186.8695490288012;186.8695490288012;12333.390235900879;12333.390235900879;493.33560943603516;1
0570350b23eda5444f8d1d9544932058;6;56.990910269997336;NULL;626.9000129699707;0;25.07600051879883;0
05730013efda596306417c3b09302475;4;238;NULL;952;0;38.08;0
058cb5aeb36d7c0fcae20fc85d5e0a59;12;102.15384615384616;NULL;1328;0;53.12;0
058fd0aa2bfdb2274e05e1ae971dabb6;61;119.81093728542328;NULL;7667.89998626709;0;306.71599945068357;0
05a48cc8859962767935ab9087417fbb;1;42.900001525878906;NULL;42.900001525878906;0;1.7160000610351562;0
05a940b4ecae36cadfd8e93bd9c43257;10;95.19999961853027;77.78888914320204;951.9999961853027;700.1000022888184;38.07999984741211;0.7353991650148567
05aebce0b5c8f0d41b29b686f2d05fd3;2;37.4950008392334;NULL;74.9900016784668;0;2.999600067138672;0
05ca864204d09595ae591b93ea9cf93d;1;179.89999389648438;179.89999389648438;179.89999389648438;179.89999389648438;7.195999755859375;1
05d2173d43ea568aa0540eba70d2ca76;62;87.2675758564111;NULL;5759.660006523132;0;230.38640026092529;0
05e107217c7266362fd44b75b2cd4cc4;5;24.172499895095825;NULL;193.3799991607666;0;7.735199966430664;0
05f51e13da97139648b8125c31e5f51b;60;218.5557111709837;242.89999389648438;13769.009803771973;485.79998779296875;550.7603921508789;0.03528212955879264
05feb94f19d094d4b0f9281f0b1d4c99;6;1558.8333333333333;NULL;9353;0;374.12;0
05ff92fedb5be47920fea08e501238b9;59;354.7222606905045;283.0462520122528;21992.78016281128;9057.48006439209;879.7112065124512;0.41183879424702513
062c325cd6a2b87845fab56b4ec2eeae;2;66.60999870300293;NULL;133.21999740600586;0;5.328799896240234;0
062ce95fa2ad4dfaedfc79260130565f;55;125.34999809265136;NULL;7520.999885559082;0;300.8399954223633;0
06532f10282704ef4c69168b914b77be;8;1135.611111111111;NULL;10220.5;0;408.82;0
06579cb253ecd5a3a12a9e6eb6bf8f47;62;65.65555681122675;NULL;4727.200090408325;0;189.088003616333;0
066a6914e1ebf3ea95a216c73a986b91;68;127.16729670601921;NULL;9410.379956245422;0;376.4151982498169;0
0691148aee60ca47977c187804f935ae;47;110.72660492951016;NULL;5868.510061264038;0;234.74040245056153;0
0692610d8abe24f287e9fae90ea0bbee;4;43.4975004196167;65.4950008392334;173.9900016784668;130.9900016784668;6.9596000671386715;0.7528593621174628
06a2c3af7b3aee5d69171b0e14f0ee87;392;89.89864044189453;NULL;36408.949378967285;0;1456.3579751586915;0
06bb3a2fe5e7b7a845b13e8fb91bd944;17;85.34388817681207;NULL;1536.1899871826172;0;61.447599487304686;0
06df0c10d34e459d9672bc77388742eb;26;302.3333333333333;NULL;9070;0;362.8;0
06e5eefc71ec47ae763c5c6f8db7064f;92;233.56378864489105;196.8684355020523;22188.55992126465;12599.579872131348;887.542396850586;0.5678412622018071
07017df32dc5f2f1d2801e579548d620;8;105.16555701361762;NULL;946.4900131225586;0;37.85960052490234;0
070d165398b553f3b4b851c216b8a358;32;87.00410295144106;NULL;3393.160015106201;0;135.72640060424806;0
0725b8c0f3f906e58f70cbe76b7c748c;17;59.19729737977724;NULL;2190.300003051758;0;87.61200012207031;0
0743a0239d764b9a0f959a57d07e36ab;4;84.23999881744385;NULL;336.9599952697754;0;13.478399810791016;0
0747d5bb69f0586cc869d8af4c50f93e;14;23.10666694641113;NULL;346.600004196167;0;13.86400016784668;0
0761743cbffb25d7148189e9f1a5f03a;3;34.45714269365583;NULL;241.19999885559082;0;9.647999954223632;0
077c5fae4bea9500e3737b16f71b9d3a;4;17.799999713897705;NULL;106.79999828338623;0;4.271999931335449;0
0791d9fc1e30678ecf03d3e55fa108d3;5;76.54545454545455;NULL;842;0;33.68;0
079d295dcbf06ee8bb1b65ba964eb2b6;5;34.929999923706056;NULL;349.29999923706055;0;13.971999969482422;0
07a9bc7f61396b658ddf3ac534efe44c;1;119.9000015258789;NULL;119.9000015258789;0;4.796000061035156;0
07bf9669d84d1f11be443a9dd938f698;18;74;NULL;1776;0;71.04;0
07d75e33f2750d97d467fb57e4dfdd8a;2;361.20001220703125;699.9000244140625;722.4000244140625;699.9000244140625;28.8960009765625;0.9688538216506156
07de60b03d150fb3ea09eab5da5e4c8b;9;79.9000015258789;NULL;719.1000137329102;0;28.764000549316407;0
07e8e8fc5222bb358e6f259da3197074;2;25.899999618530273;NULL;51.79999923706055;0;2.071999969482422;0
080102cd0a76b09e0dcf55fcacc60e05;124;43.97523146776052;44.849520740509035;5716.780090808868;5606.190092563629;228.67120363235475;0.9806551946220495
080199a181c46c657dc5aa235411be3b;79;174.74940270113657;NULL;14504.200424194336;0;580.1680169677734;0
08061dc0fc165ed41288cc7acde738ee;4;30.950000047683716;30.950000047683716;123.80000019073486;123.80000019073486;4.952000007629395;1
08084d990eb3f53af056ccbc1730c8a7;12;31.041666825612385;31.041666825612385;372.50000190734863;372.50000190734863;14.900000076293946;1
081acf3de680d554796c9cf041be7bc2;4;199.66250252723694;NULL;1597.3000202178955;0;63.89200080871582;0
082e0bf4cb865a6533b1e8e498cc0255;11;90.1434787252675;NULL;2073.3000106811523;0;82.9320004272461;0
085f6f7e049c996695fb2074fe38d45e;6;38.174999475479126;NULL;305.399995803833;0;12.21599983215332;0
08633c14ef2db992c11f840f04fad4cd;74;78.80721688024776;NULL;7644.300037384033;0;305.77200149536134;0
0873d9f8f36123f8d910f4760e788cfb;6;1210.9316813151042;1390;7265.590087890625;1390;290.623603515625;0.19131274723531097
0885aaf116795758dfeb5f1032487bcd;28;88.2666670481364;NULL;2648.000011444092;0;105.92000045776368;0
0887a9f087bcd5d9f6642b52f897fc6c;12;136.83333333333334;329;1642;329;65.68;0.20036540803897684
08ad4ac1388e4420ca531c3edfc46198;6;31.65999957493373;NULL;221.61999702453613;0;8.864799880981446;0
08cdbae123ff67ca4e36d9d641ce0119;4;516.4983317057291;NULL;3098.989990234375;0;123.959599609375;0
08d0949a9a17c027262db1f3c450c26c;12;27.0666667620341;NULL;324.8000011444092;0;12.992000045776367;0
08d1c9478fb0d7d7fcac9c0da4e82fc7;1;538;NULL;538;0;21.52;0
08d2d642cf72b622b14dde1d2f5eb2f5;17;43.5238094329834;56.87499976158142;913.9999980926514;454.99999809265137;36.55999992370605;0.4978118151445865
08f5819815f3d06545011850bd70f0a8;3;150.66666666666666;NULL;452;0;18.08;0
091065b789659bc3cd9af9cb3a6253ff;2;679.5;679.5;1359;1359;54.36;1
0936e1837d0c79253456bbb2ffaaef10;1;19.450000762939453;NULL;38.900001525878906;0;1.5560000610351563;0
093805f8f2aeb63881444571e1f48f30;22;45.029259575737846;NULL;1215.7900085449219;0;48.631600341796876;0
094ced053e257ae8cae57205592d6712;19;79.95789337158203;NULL;1519.1999740600586;0;60.767998962402345;0
0951a6e282947e09cd47969f4ed0b47f;7;70.32857295445034;NULL;492.30001068115234;0;19.692000427246093;0
09883d9ab71c8fe8a9bfc7fc3075b07e;5;65.9000015258789;NULL;329.50000762939453;0;13.180000305175781;0
099095b050cfe8eb1ddff5317587e96e;17;259.6914978027344;249.99000549316406;5193.8299560546875;249.99000549316406;207.7531982421875;0.04813211206534383
09bad886111255c5b5030314fc7f1a4a;5;97.5;NULL;487.5;0;19.5;0
09f952a5f58d2285b0372551ae8f9b01;50;211.09821374075753;NULL;11821.499969482422;0;472.85999877929686;0
0a198e95d32b1be2da9424c962a6ebfa;1;69.98999786376953;NULL;69.98999786376953;0;2.799599914550781;0
0a82f5fb06a4fe4ac2cf7cb412ec71b8;2;231;NULL;462;0;18.48;0
0a85ebe4e328db81ac9109781205e2f7;12;55.65833346048991;NULL;667.9000015258789;0;26.716000061035157;0
0aa124728afc1131dff5655f4c6f487b;1;799;NULL;799;0;31.96;0
0aa2205ca24f113f4658a5c536667426;4;74.14727089621805;NULL;815.6199798583984;0;32.624799194335935;0
0ac4201fda2c68ebc0e47cb9423cf3c9;13;119.77714429582868;799;1676.8800201416016;799;67.07520080566407;0.4764801240416292
0ad80de75c811326389cfb1daba7d45e;6;241.56666056315103;NULL;1449.3999633789062;0;57.97599853515625;0
0adac9fbd9a2b63cccaac4f8756c1ca8;107;116.3148146170157;NULL;15702.49997329712;0;628.0999989318848;0
0ade5cc4a305ed7093a23f68ca47519c;2;79.43999862670898;NULL;158.87999725341797;0;6.355199890136719;0
0aea4c6ae1505b3228ddf3dd7822ee5b;8;178.48875522613525;178.48875522613525;1427.910041809082;1427.910041809082;57.11640167236328;1
0af2ab31141893d26aca5a404a537dab;1;59;59;59;59;2.36;1
0af977692321d895349eded183341d28;2;128.875;NULL;257.75;0;10.31;0
0afccdb8a34ee5c79f7c06faf2b4d56e;25;49.020001525878904;NULL;1225.5000381469727;0;49.020001525878904;0
0b09101900100c0e9d312861fad5a1b9;1;153.75;NULL;153.75;0;6.15;0
0b0ddbc7b9d9584f442c7ac92b0ff6c9;3;472.2533264160156;NULL;1416.7599792480469;0;56.67039916992187;0
0b18d63d0cd1d723567903fd34a07df2;9;119.86713995252337;NULL;1678.1399593353271;0;67.12559837341308;0
0b1ca3ef18a63d7eb0c8897fa0849c08;1;55;NULL;55;0;2.2;0
0b35c634521043bf4b47e21547b99ab5;51;173.5083335485214;NULL;13533.650016784668;0;541.3460006713867;0
0b36063d5818f81ccb94b54adfaebbf5;1;51;NULL;765;0;30.6;0
0b3f27369a4d8df98f7eb91077e438ac;2;73.2549991607666;NULL;146.5099983215332;0;5.860399932861328;0
0b46f784306be7200ca1700aa55d819f;1;19.899999618530273;NULL;19.899999618530273;0;0.7959999847412109;0
0b64bcdb0784abc139af04077d49a20e;4;34.40000104904175;NULL;137.600004196167;0;5.50400016784668;0
0b90b6df587eb83608a64ea8b390cf07;164;136.15390506926036;136.15390506926036;28592.320064544678;28592.320064544678;1143.6928025817872;1
0bae85eb84b9fb3bd773911e89288d54;137;51.2480139797681;55.2549991607666;7482.210041046143;110.5099983215332;299.2884016418457;0.01476970009065423
0bb27263628258b8111a0262769fa9db;1;22.200000762939453;NULL;22.200000762939453;0;0.8880000305175781;0
0bb738e4d789e63e2267697c42d35a2d;30;77.04193638217065;NULL;2388.30002784729;0;95.5320011138916;0
0be8ff43f22e456b4e0371b2245e4d01;158;65.1740117638798;66.01110988193088;11535.800082206726;594.0999889373779;461.432003288269;0.05150054479998672
0bebbb2cea103a4a020c95d43fd7d754;9;151.9111082288954;NULL;1367.1999740600586;0;54.68799896240235;0
0bf0150d5b9d60d9cd2906003332f085;39;93.13871051419166;NULL;5774.600051879883;0;230.98400207519532;0
0bfd0b434243adc5c2e1aa6baf19c6aa;6;61.86666711171468;69.9000015258789;371.2000026702881;69.9000015258789;14.848000106811524;0.1883081924112117
0c7533c71df861ec58ad7ff999ed0e8d;61;40.949315952928096;NULL;2989.300064563751;0;119.57200258255006;0
0c7f30ae9b147eca07affbef92832a6a;5;95.89999847412109;79.9000015258789;479.49999237060547;159.8000030517578;19.179999694824218;0.33326382814256317
0c8380b62e38e8a1e6adbeba7eb9688c;182;78.85813675793734;NULL;17348.790086746216;0;693.9516034698486;0
0cab2da43793a6f3c5ed8514c5f54627;3;103.23333485921223;NULL;309.7000045776367;0;12.388000183105468;0
0cbcee27c791afa0cdcb08587a2013a8;38;129.72875003814698;NULL;5189.150001525879;0;207.56600006103517;0
0d33a55da925bbf1ff02af5f6059fc7f;22;22.804166714350384;NULL;547.3000011444092;0;21.892000045776367;0
0d4c8269e7f0401201794deef160edd6;3;198.16000366210938;NULL;792.6400146484375;0;31.7056005859375;0
0d83f8e03188682112cc0d93523705cc;4;87.03250217437744;86.05000178019206;696.2600173950195;516.3000106811523;27.850400695800783;0.741533332062973
0d85bbda9889ce1f7e63778d24f346eb;51;83.53793193554056;NULL;4845.2000522613525;0;193.8080020904541;0
0daf5180aa44356f60f8effa533b55a2;2;72.4000015258789;NULL;144.8000030517578;0;5.792000122070313;0
0db783cfcd3b73998abc6e10e59a102f;132;66.25839456154482;79.816883731198;9077.40005493164;6145.900047302246;363.09600219726565;0.6770551049981821
0dd184061fb0eaa7ca37932c68ab91c5;161;95.57989644263075;NULL;18446.920013427734;0;737.8768005371094;0
0ddefe3c7a032b91f4e25b9c3a08fca1;9;40.290000915527344;36.900001525878906;402.90000915527344;36.900001525878906;16.116000366210937;0.09158600319529413
0df3984f9dfb3d49ac6366acbd3bbb85;86;112.40329464999112;NULL;9891.489929199219;0;395.65959716796874;0
0dfbed20065e425d2eaefb101f9816c0;3;28.11666742960612;NULL;84.35000228881836;0;3.3740000915527344;0
0e44d110fa6a54e121cb2c095a77762f;6;37.21999931335449;NULL;223.31999588012695;0;8.932799835205078;0
0e72c1a751b496722a6cb1f10653b62a;3;46.93333435058594;NULL;140.8000030517578;0;5.632000122070313;0
0e982cff76cc0579f632cea8a0e38c9d;7;108.9449987411499;NULL;1307.3399848937988;0;52.293599395751954;0
0ea22c1cfbdc755f86b9b54b39c16043;237;39.82044685817562;NULL;10711.700204849243;0;428.46800819396975;0
0eaa7e33d73809f1f925f7d07c506cbd;15;103.46666666666667;42;1552;42;62.08;0.027061855670103094
0ebd97a106433a45a4aebe57c1799778;31;95.21249985694885;NULL;3046.7999954223633;0;121.87199981689453;0
0ec28cec4046a4a199b6de9b4c891d97;3;74.14999961853027;NULL;296.5999984741211;0;11.863999938964843;0
0ed6ce5d87fd9c69eaacaeb778d67235;43;49.800465384195014;18.13599967956543;2141.4200115203857;362.7199935913086;85.65680046081543;0.1693829289163041
0ee4fb99ac55ffbbc98795aa01b7f8fa;1;59.900001525878906;NULL;59.900001525878906;0;2.3960000610351564;0
0ef83d7d83ed97cd2a0049ac8be5f88a;48;80.38200010819868;NULL;4421.010005950928;0;176.84040023803712;0
0f0c984a4a955310903b6b6008660bad;4;92.45250129699707;NULL;369.8100051879883;0;14.792400207519531;0
0f519b0d2e5eb2227c93dd25038bfc01;1;79.9000015258789;NULL;79.9000015258789;0;3.196000061035156;0
0f7eea709efdf942b5f95c7516dbacd7;3;65.24666595458984;NULL;195.73999786376953;0;7.829599914550781;0
0f80a40c312b2472dca482cf50f5186f;1;129.89999389648438;NULL;129.89999389648438;0;5.195999755859375;0
0f94588695d71662beec8d883ffacf09;1;9;NULL;9;0;0.36;0
0fe2d9733ed841eb064503920015a8c0;3;129.88000361124674;NULL;389.64001083374023;0;15.58560043334961;0
0ff83046c3fa22efee8ecf291888b191;10;69.9000015258789;NULL;768.900016784668;0;30.75600067138672;0
0ffa40d54288e4f3499b8780dd0f144f;33;61.79428574698312;NULL;2162.800001144409;0;86.51200004577636;0
10076e5788b8ee532724bcd460baf762;23;31.59538452441876;24;821.4799976348877;312;32.859199905395506;0.3798023091228942
10089e9f2fd0c668a8fd4e52e1698888;3;379.96666463216144;NULL;1139.8999938964844;0;45.595999755859374;0
101921376b577a4540dc30e9009133ca;1;373;373;373;373;14.92;1
101a3a003516bc11253298b2fad3cb65;5;75;NULL;450;0;18;0
1025f0e2d44d7041d6cf58b6550e0bfa;915;97.3169121408329;NULL;138968.55053710938;0;5558.742021484375;0
10264f60a8f0a4d2f30810f5c661c673;4;71.1500015258789;NULL;284.6000061035156;0;11.384000244140625;0
1099a00e0ee3a50935e6c2447ca090c5;3;283.2333272298177;NULL;849.6999816894531;0;33.987999267578125;0
10cdd491d1dbea8fb4ead97b19c334ce;3;69.63333320617676;NULL;208.89999961853027;0;8.35599998474121;0
10ff823eda2b032e2c93d17a7d294736;8;143.12249946594238;NULL;1144.979995727539;0;45.79919982910156;0
112453736dbe3889cfb74e1aaa0ba0c1;7;135;NULL;1890;0;75.6;0
1127b7f2594683f2510f1c2c834a486b;110;52.10703106597066;NULL;6669.699976444244;0;266.78799905776975;0
11305281b50fff20ae8bb473f8e11876;35;163.2175012588501;NULL;6528.700050354004;0;261.14800201416017;0
113e3a788b935f48aad63e1c41dac1bd;39;17.653125137090683;NULL;847.3500065803528;0;33.89400026321411;0
116ccb1a1604bc88e4d234a8c23f33de;61;27.46424659310955;10.5;2004.890001296997;10.5;80.19560005187988;0.005237195054694958
11742f81550ac064cc9a40f67151d9ad;2;390.9499969482422;NULL;781.8999938964844;0;31.275999755859374;0
117cfc326c6d50da67ca858ff5c0c852;5;90.92000122070313;NULL;454.6000061035156;0;18.184000244140623;0
11938fcc75f6902fea1d0a6f72b54a57;2;297.48999786376953;NULL;594.9799957275391;0;23.799199829101564;0
119c7f1a00ef43fad0e57604e76a747c;2;94.89999771118164;NULL;189.79999542236328;0;7.591999816894531;0
119d1aef1b4144adba89163f6cd9f5d4;4;273.5;NULL;1094;0;43.76;0
11bfa66332777660bd0640ee84d47006;76;38.488921801249184;NULL;3925.870023727417;0;157.03480094909668;0
11d4c477d09821164bca4f70a2eae031;3;20.760000228881836;NULL;83.04000091552734;0;3.321600036621094;0
11eac105f3f90a9b87b19c89d91e24f3;5;160.57799835205077;170.7249984741211;802.8899917602539;682.8999938964844;32.115599670410155;0.8505523806559055
11fb6f6d341adbe19e81733701704635;3;399;NULL;1197;0;47.88;0
120476eb7a04c149d14772edaf5d9bf2;4;394.79999923706055;139.89999389648438;2368.7999954223633;139.89999389648438;94.75199981689452;0.05905943691609128
1284de4ae8aa26997e748c851557cf0e;3;486.6566569010417;486.6566569010417;1459.969970703125;1459.969970703125;58.398798828125;1
128639473a139ac0f3e5f5ade55873a5;533;21.26580324428422;20.61743508141859;11908.849816799164;11174.649814128876;476.3539926719666;0.93834836999669
128f9bfbe4c7d5185033914b1de3d39a;13;84.492666943868;NULL;1267.39000415802;0;50.6956001663208;0
12a8eb0f8d1cd3270695bf2a99f55966;2;198.5;NULL;397;0;15.88;0
12b9676b00f60f3b700e83af21824c0e;134;198.32089552238807;200.12878787878788;26575;26417;1063;0.9940545625587959
12c2ed9cded6138cf0c75f525f565fc7;4;78.73999834060669;NULL;314.95999336242676;0;12.59839973449707;0
13074f016982ff2bd6c58ced8682f000;14;141.06666666666666;116;2116;348;84.64;0.16446124763705103
131fcb0a0c9a47bba4474aacff0f14b7;4;92.45000076293945;NULL;369.8000030517578;0;14.792000122070313;0
1336efc61c316ddf92c899eb817f7cae;74;56.909529158648326;NULL;4837.309978485107;0;193.49239913940428;0
134285d1f41da5c13a756ee8142c8a4e;3;393.1749954223633;NULL;1572.6999816894531;0;62.90799926757813;0
134a288e7de827ec5ec62e3ec9c3a295;9;97.49444580078125;10;877.4500122070312;10;35.09800048828125;0.01139666061984228
134b867a0f7f8bbe6abf10f91874891e;1;789.8900146484375;NULL;789.8900146484375;0;31.5956005859375;0
13511db12ac61e2f89c53b72a944a60b;6;133;NULL;798;0;31.92;0
1352e06ae67b410cdae0b2a22361167b;2;89;NULL;178;0;7.12;0
1354d51653f645349064725ed204e85e;18;120.5;NULL;2410;0;96.4;0
138dbe45fc62f1e244378131a6801526;49;19.406206969557136;NULL;1125.560004234314;0;45.02240016937256;0
139157dd4daa45c25b0807ffff348363;1;29.899999618530273;NULL;29.899999618530273;0;1.1959999847412108;0
13c2ed7698b3ca92dad49e849219da59;8;55.4011116027832;NULL;498.6100044250488;0;19.944400177001953;0
13d058e4eeac2ce8217660b2f8a05812;23;166.51174097475797;NULL;3829.7700424194336;0;153.19080169677736;0
13d95f0f6f73943d4ceffad0fc2cd32c;1;249.99000549316406;NULL;249.99000549316406;0;9.999600219726563;0
13dd308f81fea30cc670c656b2b46cc3;3;39.23333485921224;NULL;117.70000457763672;0;4.708000183105469;0
13e85aac53340018b40c2af68001b7e0;1;17.799999237060547;NULL;17.799999237060547;0;0.7119999694824218;0
13f57c12a00ed4610db646b913a7f5c6;7;49.630769582895134;NULL;645.2000045776367;0;25.80800018310547;0
13fa2a6c6b9d0f43cb588d7c82117a12;9;452.8;NULL;4528;0;181.12;0
141440cad9341e553f8401c574a2aa38;11;107.35000038146973;NULL;1288.2000045776367;0;51.52800018310547;0
1430239a858e7682bbc43b20758af153;18;28.730000371518344;23.799999237060547;660.7900085449219;95.19999694824219;26.431600341796877;0.14406997036452662
1444c08e64d55fb3c25f0f09c07ffcf2;1;2749;NULL;2749;0;109.96;0
1464afc72f696af775557a821c2e253f;29;35.31200071970622;NULL;1059.3600215911865;0;42.37440086364746;0
14a08204d03bb6b6bde8029f801ae0eb;28;57.51052645633095;59.517647182240204;2185.400005340576;2023.600004196167;87.41600021362305;0.9259632100535325
14d7985702e72162bbf13b6beb74ab2b;37;102.28947368421052;NULL;3887;0;155.48;0
14ee35374a7876217954b5fa08e50463;6;134.83333333333334;NULL;809;0;32.36;0
14f2b3587172b9db894c9bad8dab520b;2;122;NULL;244;0;9.76;0
152ee17e4c8aaf53dac99f3462e4999b;6;51.49333413441976;NULL;308.96000480651855;0;12.358400192260742;0
154bdf805377afea75a3bd158e9eab10;1;89.9000015258789;NULL;89.9000015258789;0;3.596000061035156;0
1554a68530182680ad5c8b042c3ab563;247;108.00196963881028;NULL;29052.529832839966;0;1162.1011933135987;0
157c3e4b42f81ac4a44e8b1ca2fe9876;23;82.20967741935483;NULL;2548.5;0;101.94;0
1588ac4010787100dddef64568f0ae35;3;199.99000549316406;199.99000549316406;599.9700164794922;599.9700164794922;23.998800659179686;1
15aac934c58d886785ac1b17953ea898;25;167.4576920729417;41.833333333333336;4353.899993896484;251;174.15599975585937;0.057649463780028116
